_,Id,Name,RecordType,RecordType.Name,BillingLongitude,BillingLatitude
[Account],0011N000018j3G6QAI,Greater St Paul Baptist Church,[RecordType],Church,-95.5808,29.014
[Account],0011N000018j3G7QAI,Greater St. James Missionary Baptist,[RecordType],Church,-95.358384,29.734393
[Account],0011N000018j3G8QAI,Greater St. John's Baptist Church,[RecordType],Church,-94.981833,29.727516
[Account],0011N000018j3G9QAI,Greater St. Luke Baptist Church,[RecordType],Church,-95.037261,29.80716
[Account],0011N000018j3GAQAY,Greater St. Luke Missionary Church,[RecordType],Church,-95.310736,29.824622
[Account],0011N000018j3GBQAY,Greater St. Paul Missionary Baptist,[RecordType],Church,-95.33884,29.688709
[Account],0011N000018j3GCQAY,Greater St. Peter Baptist Church,[RecordType],Church,-96.0587,30.0969
[Account],0011N000018j3GDQAY,Greater Star Missionary Baptist,[RecordType],Church,-95.312418,29.837171
[Account],0011N000018j3GEQAY,Greater Tabernacle Baptist Church,[RecordType],Church,-95.310364,29.665742
[Account],0011N000018j3GFQAY,Greater True Faith Missionary Baptist,[RecordType],Church,-95.348314,29.728072
[Account],0011N000018j3GGQAY,Greater True Faith Missionary Baptist Church,[RecordType],Church,-95.348086,29.728337
[Account],0011N000018j3GHQAY,West Isle Presbyterian Church,[RecordType],Church,-94.938904,29.211981
[Account],0011N000018j3GIQAY,Greater Galilee Baptist Church (Elmwood St),[RecordType],Church,-95.366304,29.668212
[Account],0011N000018j3GJQAY,Greater True Vine Baptist Church (Fontinot),[RecordType],Church,-95.31845,29.789386
[Account],0011N000018j3GKQAY,Greater Union Baptist Church,[RecordType],Church,-95.326693,29.771806
[Account],0011N000018j3GLQAY,Greater Ward Chapel AME Church,[RecordType],Church,-95.425021,29.862318
[Account],0011N000018j3GMQAY,Greater Works Ministries,[RecordType],Church,-95.419378,29.172985
[Account],0011N000018j3GNQAY,Greater Zion Baptist Church (Rosenberg),[RecordType],Church,-95.784473,29.565849
[Account],0011N000018j3GOQAY,St. Phillip Missionary Baptist,[RecordType],Church,-95.347235,29.654688
[Account],0011N000018j3GRQAY,Greater Zion Missionary Baptist (Trulley St),[RecordType],Church,-95.352843,29.736484
[Account],0011N000018j3GTQAY,Greatwood Community Church,[RecordType],Church,-95.593266,29.625907
[Account],0011N000018j3GVQAY,Greek Orthodox Church,[RecordType],Church,-94.788014,29.303089
[Account],0011N000018j3GWQAY,Green Chapel AME Church,[RecordType],Church,-95.391815,29.817087
[Account],0011N000018j3GXQAY,Green Chapel Missionary Baptist Church,[RecordType],Church,-94.9646,30.3517
[Account],0011N000018j3GYQAY,Green Grove Missionary Baptist Church,[RecordType],Church,-95.300287,29.845477
[Account],0011N000018j3GZQAY,Green Meadow Missionary Baptist Church,[RecordType],Church,-95.417784,29.865772
[Account],0011N000018j3GaQAI,Green River Baptist Church,[RecordType],Church,-95.27087,29.833161
[Account],0011N000018j3GbQAI,Green Valley Baptist Church,[RecordType],Church,-95.363945,29.964759
[Account],0011N000018j3GcQAI,Greenridge Baptist Church,[RecordType],Church,-95.401609,29.918176
[Account],0011N000018j3GdQAI,Greens Bayou Church of Christ,[RecordType],Church,-95.219132,29.771973
[Account],0011N000018j3GeQAI,Greenspoint Baptist,[RecordType],Church,-95.465729,29.953564
[Account],0011N000018j3GfQAI,Greenwood Baptist Temple,[RecordType],Church,-95.357678,29.868147
[Account],0011N000018j3GgQAI,Groveland Missionary Baptist Church,[RecordType],Church,-95.277788,29.795885
[Account],0011N000018j3GhQAI,Guardian Angel Catholic Church,[RecordType],Church,-95.163047,29.682431
[Account],0011N000018j3GiQAI,St. Paul's Evangelical Lutheran - Galveston,[RecordType],Church,-94.818015,29.285847
[Account],0011N000018j3GjQAI,Gulf Coast Four Square Church,[RecordType],Church,-95.007144,29.339114
[Account],0011N000018j3GkQAI,Gulfgate Apostolic Church,[RecordType],Church,-95.279555,29.694283
[Account],0011N000018j3GlQAI,Gulfgate Community Church,[RecordType],Church,-95.282544,29.610517
[Account],0011N000018j3GmQAI,Gulfgate Pentecostal Church,[RecordType],Church,-95.313465,29.700143
[Account],0011N000018j3GnQAI,Gulfhaven Seventh Day Adventist,[RecordType],Church,-95.229336,29.617369
[Account],0011N000018j3GoQAI,Haight Missionary Baptist Church,[RecordType],Church,-95.276494,29.82372
[Account],0011N000018j3GpQAI,Haitian Mission at South Park,[RecordType],Church,-95.332946,29.673319
[Account],0011N000018j3GqQAI,Hallelujah Ministries,[RecordType],Church,-95.467081,30.330863
[Account],0011N000018j3GrQAI,Handy Chapel AME,[RecordType],Church,-95.287379,29.858584
[Account],0011N000018j3GsQAI,Handy Chapel AME Church (Parsonage),[RecordType],Church,-95.429941,29.182526
[Account],0011N000018j3GvQAI,Harbor Community Church,[RecordType],Church,-95.398291,29.767123
[Account],0011N000018j3GwQAI,Harbor Ministries,[RecordType],Church,-95.208982,29.665359
[Account],0011N000018j3GyQAI,Hardin Baptist Church,[RecordType],Church,-94.7625,30.3192
[Account],0011N000018j3GzQAI,Harmony Baptist Church Inc Of Houston,[RecordType],Church,-95.444107,29.615164
[Account],0011N000018j3H1QAI,Harmony Baptist Church,[RecordType],Church,-95.365691,29.914189
[Account],0011N000018j3H2QAI,Harmony Missionary Baptist Church,[RecordType],Church,-95.318383,29.647004
[Account],0011N000018j3H4QAI,Harmony Missionary Baptist Church ABA,[RecordType],Church,-95.363136,29.841909
[Account],0011N000018j3H5QAI,Harris Temple Church of God in Christ,[RecordType],Church,-95.32623,29.798915
[Account],0011N000018j3H6QAI,Hartley Street Baptist Church,[RecordType],Church,-95.331376,29.889279
[Account],0011N000018j3H7QAI,Harvest Baptist - Conroe,[RecordType],Church,-95.4477,30.3109
[Account],0011N000018j3H8QAI,Harvest Baptist - Crosby,[RecordType],Church,-95.051073,29.912169
[Account],0011N000018j3H9QAI,Mt. Olive Baptist - Houston #3,[RecordType],Church,-95.368638,29.69626
[Account],0011N000018j3HAQAY,Forestwood Bible Church,[RecordType],Church,-95.257292,30.032381
[Account],0011N000018j3HBQAY,Harvest Fellowship,[RecordType],Church,-95.729597,29.826497
[Account],0011N000018j3HCQAY,Harvest Field Church,[RecordType],Church,-95.655377,29.984184
[Account],0011N000018j3HDQAY,Harvest Time Church of God,[RecordType],Church,-95.427791,29.862606
[Account],0011N000018j3HEQAY,St. Paul Missionary Baptist - Houston #7,[RecordType],Church,-95.33884,29.688709
[Account],0011N000018j3HFQAY,Heavenly Star Baptist Church,[RecordType],Church,-95.45303,29.64152
[Account],0011N000018j3HGQAY,Cypress Bible Church,[RecordType],Church,-95.597624,29.94963
[Account],0011N000018j3HHQAY,Heights Baptist Church - Liberty,[RecordType],Church,-94.792005,30.07404
[Account],0011N000018j3HIQAY,Heights Baptist Church - Texas City,[RecordType],Church,-94.934323,29.384439
[Account],0011N000018j3HJQAY,Heights Christian Church,[RecordType],Church,-95.398211,29.801371
[Account],0011N000018j3HKQAY,Heights Church of Christ,[RecordType],Church,-95.397318,29.799756
[Account],0011N000018j3HMQAY,Heights Church of God,[RecordType],Church,-95.403575,29.784689
[Account],0011N000018j3HNQAY,Heights Missionary Baptist Church,[RecordType],Church,-95.393021,29.802338
[Account],0011N000018j3HOQAY,Heights Presbyterian Church,[RecordType],Church,-95.400862,29.80159
[Account],0011N000018j3HPQAY,Helmers Street Baptist Church,[RecordType],Church,-95.366149,29.832022
[Account],0011N000018j3HQQAY,Houston Chinese Church,[RecordType],Church,-95.429694,29.673022
[Account],0011N000018j3HRQAY,Helping Hands Church of God,[RecordType],Church,-95.316879,29.844131
[Account],0011N000018j3HSQAY,Heritage Baptist Mission,[RecordType],Church,-95.270528,29.895046
[Account],0011N000018j3HUQAY,Heritage Presbyterian Church,[RecordType],Church,-95.63874,29.893133
[Account],0011N000018j3HVQAY,Heveanly Star Baptist Church,[RecordType],Church,-95.45303,29.64152
[Account],0011N000018j3HWQAY,St. James Episcopal - Conroe,[RecordType],Church,-95.4477,30.3109
[Account],0011N000018j3HXQAY,Hidden Valley Church of Christ,[RecordType],Church,-95.416111,29.902779
[Account],0011N000018j3HYQAY,Higher Hope Baptist Mission,[RecordType],Church,-95.376231,29.684327
[Account],0011N000018j3HZQAY,Highland Garden Church of Christ,[RecordType],Church,-95.45006,29.884724
[Account],0011N000018j3HaQAI,Highland Heights Church of Christ,[RecordType],Church,-95.425411,29.86421
[Account],0011N000018j3HbQAI,Highland Heights Church of God in Christ,[RecordType],Church,-95.421529,29.860164
[Account],0011N000018j3HdQAI,Highlands Baptist Church,[RecordType],Church,-94.987026,29.368845
[Account],0011N000018j3HeQAI,Highlands United Methodist Church,[RecordType],Church,-95.058437,29.823135
[Account],0011N000018j3HfQAI,Hill Zion Missionary Baptist Church,[RecordType],Church,-95.338164,29.835109
[Account],0011N000018j3HgQAI,Hillcrest Baptist Church,[RecordType],Church,-96.307456,30.663286
[Account],0011N000018j3HhQAI,Hillcrest UMC,[RecordType],Church,-95.330815,29.890729
[Account],0011N000018j3HiQAI,Hillcrest UMC - Spring,[RecordType],Church,-95.473919,30.039662
[Account],0011N000018j3HjQAI,Lakewood Church,[RecordType],Church,-95.435098,29.730192
[Account],0011N000018j3HkQAI,Hiram Clarke Baptist Church,[RecordType],Church,-95.439856,29.621152
[Account],0011N000018j3HlQAI,His Creation Ministries,[RecordType],Church,-95.201208,29.690978
[Account],0011N000018j3HmQAI,His Gang Community Baptist Church,[RecordType],Church,-95.188846,29.793241
[Account],0011N000018j3EyQAI,Great Oaks Baptist Church,[RecordType],Church,-95.694907,29.537198
[Account],0011N000018j3EzQAI,Greater Bell Zion Baptist Church,[RecordType],Church,-94.978324,29.38318
[Account],0011N000018j3F0QAI,Greater Bethel Tabernacle,[RecordType],Church,-95.357368,29.928509
[Account],0011N000018j3F1QAI,Greater Bethlehem Baptist Church,[RecordType],Church,-95.403196,29.832827
[Account],0011N000018j3F2QAI,Greater Christian Fellowship Baptist Church,[RecordType],Church,-95.324302,29.8031
[Account],0011N000018j3F3QAI,Greater Christian Hope Baptist Church,[RecordType],Church,-95.352923,29.731238
[Account],0011N000018j3F4QAI,Greater Community Baptist Church,[RecordType],Church,-95.346037,29.831464
[Account],0011N000018j3F5QAI,Greater Emmanuel Church of God in Christ,[RecordType],Church,-95.263284,29.843857
[Account],0011N000018j3F6QAI,Greater Faith Baptist Church (Northdale St),[RecordType],Church,-95.312424,29.665434
[Account],0011N000018j3F8QAI,New Faith Baptist Church NE,[RecordType],Church,-95.284875,29.814373
[Account],0011N000018j3F9QAI,Greater Faith Church of God & Christ,[RecordType],Church,-95.446516,29.855913
[Account],0011N000018j3FAQAY,Greater Faith Church of God in Christ,[RecordType],Church,-95.524317,29.868617
[Account],0011N000018j3FBQAY,Greater First Baptist Church,[RecordType],Church,-95.394042,29.829731
[Account],0011N000018j3FCQAY,Greater First Church of God,[RecordType],Church,-95.34458,29.834172
[Account],0011N000018j3FDQAY,Greater First Pentecostal Church,[RecordType],Church,-95.366303,29.663917
[Account],0011N000018j3FEQAY,Greater Friendship Baptist Church,[RecordType],Church,-95.494064,29.631597
[Account],0011N000018j3FFQAY,Community Baptist Church (Miley St),[RecordType],Church,-95.278665,29.81662
[Account],0011N000018j3FIQAY,Greater Harvest Church,[RecordType],Church,-95.458531,29.538857
[Account],0011N000018j3FJQAY,Greater Heights Missionary Baptist,[RecordType],Church,-95.320128,29.84262
[Account],0011N000018j3FKQAY,Sisters of St. Joseph,[RecordType],Church,-95.475257,29.784432
[Account],0011N000018j3FLQAY,Greater Houston Temple COGIC,[RecordType],Church,-95.306233,29.846785
[Account],0011N000018j3FMQAY,Greater Jerusalem Baptist Church,[RecordType],Church,-95.343143,29.840888
[Account],0011N000018j3FNQAY,Greater Life Church - Houston,[RecordType],Church,-95.621366,30.053712
[Account],0011N000018j3FOQAY,Greater Love Missionary Baptist Church,[RecordType],Church,-95.343092,29.81558
[Account],0011N000018j3FPQAY,True Mission Church of God In Christ,[RecordType],Church,-94.899165,29.388646
[Account],0011N000018j3FSQAY,Greater Morning Star Baptist Church,[RecordType],Church,-95.363782,29.671459
[Account],0011N000018j3FTQAY,Greater Mt. Carmel Baptist - Houston #1,[RecordType],Church,-95.377981,29.756299
[Account],0011N000018j3FVQAY,Greater Mount Carmel Missionary Baptist Church,[RecordType],Church,-95.327932,29.660602
[Account],0011N000018j3FWQAY,Greater Mt. Horeb Baptist Church,[RecordType],Church,-95.371445,29.657435
[Account],0011N000018j3FXQAY,Greater Mt. Lebanon Baptist Church,[RecordType],Church,-95.315617,29.782961
[Account],0013l0000221EJ4AAM,Promised Land Ministries Church,[RecordType],Church,,
[Account],0013l0000221EJ9AAM,River of Praise,[RecordType],Church,,
[Account],0013l00002Hm1swAAB,Christ Our Savior Baptist Church,[RecordType],Church,-95.53037,30.026216
[Account],0013l00002Hm1sxAAB,St Timothy's Anglican Church,[RecordType],Church,-95.517334,30.022329
[Account],0013l00002Hm1syAAB,Louetta Road Baptist Church,[RecordType],Church,-95.547323,30.010213
[Account],0013l00002Hm1szAAB,Champions Baptist Fellowship,[RecordType],Church,-95.518349,30.015771
[Account],0013l00002Hm1t0AAB,Fusion Church Assembly of God,[RecordType],Church,-95.504381,30.032502
[Account],0013l00002Hm1t1AAB,Church of God,[RecordType],Church,-95.51648,29.98508
[Account],0013l00002OIxmgAAD,Power of Praise Christian Church,[RecordType],Church,-95.400623,29.823737
[Account],0013l00002OIxmhAAD,Grace Church Garden Oaks,[RecordType],Church,-95.410252,29.820708
[Account],0013l00002OIxmiAAD,Love Ministry Community Baptist Church,[RecordType],Church,-95.394527,29.822649
[Account],0013l00002OIxmjAAD,Providence Missionary Baptist Church,[RecordType],Church,-95.394378,29.825115
[Account],0013l00002OIxmkAAD,Glad Temple Memorial Church,[RecordType],Church,-95.394822,29.819496
[Account],0013l00002OIxmlAAD,New Creation Cathedral Church,[RecordType],Church,-95.394527,29.822649
[Account],0013l00002OIxmmAAD,Church of the Living God,[RecordType],Church,-95.388319,29.817975
[Account],0013l00002OIxmnAAD,Holy Trinity Christian Church,[RecordType],Church,-95.407512,29.834173
[Account],0013l00002OIxmoAAD,Village Heights Church,[RecordType],Church,-95.402123,29.80217
[Account],0013l00002OIxmqAAD,Northmore Missionary Baptist,[RecordType],Church,-95.401651,29.823408
[Account],0013l00002OJNpdAAH,St. John's Episcopal Church - Columbus,[RecordType],Church,-96.538929,29.708449
[Account],0013l00002OJ0udAAD,Holy Ghost Hispanic Ministry,[RecordType],Church,-95.47649,29.704408
[Account],0013l00002OJ0ueAAD,church in Houston meeting hall,[RecordType],Church,-95.496147,29.725675
[Account],0013l00002OJ0ufAAD,The Universal Church,[RecordType],Church,-95.488217,29.724507
[Account],0013l00002OJ0ugAAD,Community of Faith Bible Church,[RecordType],Church,-95.50655,29.716589
[Account],0013l00002OJ0uhAAD,St Philip's United Methodist Church,[RecordType],Church,-95.485143,29.687928
[Account],0013l00002OJ0uiAAD,iEncounter Warehouse Church,[RecordType],Church,-95.49677,29.724022
[Account],0013l00002OJ0ujAAD,Bethel Church of Houston,[RecordType],Church,-95.479498,29.757703
[Account],0013l00002OJ0ukAAD,Church in the Center,[RecordType],Church,-95.439391,29.700184
[Account],0013l00002OJ0ulAAD,Crosspoint Church - Bellaire,[RecordType],Church,-95.456004,29.704809
[Account],0013l00002OJ0umAAD,Methodist Church,[RecordType],Church,-95.498523,29.731057
[Account],0013l00002OJ0unAAD,Life Fellowship Church,[RecordType],Church,-95.500858,29.709106
[Account],0013l00002OJ0uoAAD,City Cathedral,[RecordType],Church,-95.465309,29.716733
[Account],0013l00002OJ0upAAD,First Hispanic Pentecostal Church,[RecordType],Church,-95.489429,29.709655
[Account],0013l00002OJ0uqAAD,Memorial Lutheran Church LCMS,[RecordType],Church,-95.480135,29.738912
[Account],0013l0000255ObPAAU,Genesis Community Church,[RecordType],Church,,
[Account],0013l000025ith2AAA,Christ Church Baptist Fellowship,[RecordType],Church,-95.51026,29.973173
[Account],0013l00002OJ3PyAAL,Resurrection Missionary Baptist Church,[RecordType],Church,-95.358605,29.669829
[Account],0013l00002OJ3PzAAL,Grace Missionary Baptist Church,[RecordType],Church,-95.364179,29.669854
[Account],0013l00002OJ3Q0AAL,East Macedonia American Baptist,[RecordType],Church,-95.359446,29.667191
[Account],0013l00002OJ3Q1AAL,True Vine Church-God In Christ,[RecordType],Church,-95.367787,29.666749
[Account],0013l00002OJ0nZAAT,Maranatha Church-God In Christ,[RecordType],Church,-95.369563,29.659486
[Account],0013l00002OJ0naAAD,Believers Faith Center Church,[RecordType],Church,-95.3705,29.658431
[Account],0013l00002OJ0nbAAD,Christ Way Church,[RecordType],Church,-95.370007,29.659686
[Account],0013l00002OJ0ncAAD,Resurrection Church,[RecordType],Church,-95.358042,29.664634
[Account],0013l00002OJ0ndAAD,True Doctrine Baptist Church,[RecordType],Church,-95.356707,29.664647
[Account],0013l00002OJoTJAA1,Crossover Bible Fellowship,[RecordType],Church,-95.563728,29.951904
[Account],0013l00002OJ0neAAD,Grace Fellowship Church,[RecordType],Church,-95.366303,29.663917
[Account],0013l00002OJ0nfAAD,Progressive Missionary Baptist Church,[RecordType],Church,-95.360602,29.661469
[Account],0013l00002OJ0ngAAD,New Deliverance Missionary,[RecordType],Church,-95.3661,29.662401
[Account],0013l00002OJ0nrAAD,Ark of Restitution Baptist Church,[RecordType],Church,-95.324474,29.63865
[Account],0013l00002OJ0nsAAD,Crestmont Park Church-Christ,[RecordType],Church,-95.327165,29.637913
[Account],0013l00002OJ0ntAAD,Mt Canaan Baptist Church,[RecordType],Church,-95.326023,29.638932
[Account],0013l00002OJ0nuAAD,Crestmont Park Untd Methodist Church,[RecordType],Church,-95.339058,29.635393
